Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Segment,State,Region,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit
CA-2017-149489,4/24/2017,First Class,DK-12835,Damala Kotsonis,Corporate,Pennsylvania,East,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",99.28,2,0.2,12.41
CA-2017-149489,4/24/2017,First Class,DK-12835,Damala Kotsonis,Corporate,Pennsylvania,East,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,2,0.7,-0.99
CA-2017-149489,4/24/2017,First Class,DK-12835,Damala Kotsonis,Corporate,Pennsylvania,East,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.518,2,0.7,-5.7638
CA-2017-143798,12/10/2017,First Class,AW-10840,Anthony Witt,Consumer,Pennsylvania,East,Office Supplies,Paper,Xerox 210,10.368,2,0.2,3.6288
CA-2017-143798,12/10/2017,First Class,AW-10840,Anthony Witt,Consumer,Pennsylvania,East,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.316
CA-2014-142839,8/16/2014,Standard Class,TS-21610,Troy Staebel,Consumer,Pennsylvania,East,Furniture,Tables,Chromcraft Rectangular Conference Tables,853.092,6,0.4,-227.4912
CA-2017-129833,12/09/2017,Standard Class,HF-14995,Herbert Flentye,Consumer,Indiana,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",33.45,5,0,15.387
CA-2017-129833,12/09/2017,Standard Class,HF-14995,Herbert Flentye,Consumer,Indiana,Central,Office Supplies,Binders,Economy Binders,10.4,5,0,5.096
US-2016-154361,3/14/2016,Standard Class,HZ-14950,Henia Zydlo,Consumer,Ohio,East,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,21.88,5,0.2,6.2905
US-2016-158708,6/26/2016,Second Class,AB-10255,Alejandro Ballentine,Home Office,Texas,Central,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.616,2,0.2,3.5742
CA-2015-156335,9/25/2015,Second Class,PO-19195,Phillina Ober,Home Office,New Jersey,East,Technology,Accessories,Memorex Micro Travel Drive 16 GB,63.96,4,0,19.8276
CA-2015-156335,9/25/2015,Second Class,PO-19195,Phillina Ober,Home Office,New Jersey,East,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,14.46,3,0,7.0854
CA-2015-156335,9/25/2015,Second Class,PO-19195,Phillina Ober,Home Office,New Jersey,East,Technology,Phones,netTALK DUO VoIP Telephone Service,104.98,2,0,52.49
CA-2015-148376,12/27/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,California,West,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,106.96,2,0,31.0184
CA-2015-148376,12/27/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,California,West,Office Supplies,Labels,Avery 497,21.56,7,0,10.3488
CA-2014-135657,6/03/2014,Second Class,SC-20725,Steven Cartwright,Consumer,Washington,West,Furniture,Tables,KI Adjustable-Height Table,515.88,6,0,113.4936
CA-2015-114069,7/13/2015,Second Class,ND-18370,Natalie DeCherney,Consumer,New York,East,Office Supplies,Binders,GBC Plastic Binding Combs,11.808,2,0.2,4.2804
CA-2015-114069,7/13/2015,Second Class,ND-18370,Natalie DeCherney,Consumer,New York,East,Furniture,Chairs,Safco Contoured Stacking Chairs,1931.04,9,0.1,321.84
CA-2015-114069,7/13/2015,Second Class,ND-18370,Natalie DeCherney,Consumer,New York,East,Office Supplies,Paper,Easy-staple paper,9.96,2,0,4.6812
CA-2014-139857,2/02/2014,Standard Class,CD-12790,Cynthia Delaney,Home Office,California,West,Office Supplies,Fasteners,Staples,12.35,5,0,5.8045
CA-2016-106306,3/08/2016,Same Day,PG-18820,Patrick Gardner,Consumer,Arizona,West,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",9.702,3,0.7,-7.1148
CA-2015-100545,11/22/2015,Standard Class,IM-15070,Irene Maddox,Consumer,Pennsylvania,East,Office Supplies,Binders,GBC Durable Plastic Covers,11.61,2,0.7,-9.288
CA-2017-123491,10/30/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,California,West,Office Supplies,Labels,Avery 500,43.86,6,0,20.6142
CA-2017-123491,10/30/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,California,West,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,0.2,16.704
CA-2017-123491,10/30/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,California,West,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",7.42,2,0,3.71
CA-2017-123491,10/30/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,California,West,Furniture,Chairs,"Global Leather Task Chair, Black",71.992,1,0.2,-0.8999
CA-2017-123491,10/30/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,California,West,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
CA-2017-123491,10/30/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,California,West,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1702.12,14,0,510.636
CA-2015-145401,1/30/2015,Standard Class,JP-15520,Jeremy Pistek,Consumer,Texas,Central,Office Supplies,Paper,Rediform Voice Mail Log Books,14.304,6,0.2,5.0064
US-2017-124968,9/08/2017,Second Class,MM-18055,Michelle Moray,Consumer,Illinois,Central,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.625,7,0.5,-566.5625
CA-2017-104003,10/07/2017,Standard Class,DC-13285,Debra Catini,Consumer,California,West,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,307.666,2,0.15,-14.4784
CA-2016-154788,4/30/2016,Standard Class,JL-15835,John Lee,Consumer,New York,East,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956
CA-2016-169943,5/19/2016,Standard Class,BN-11515,Bradley Nguyen,Consumer,New York,East,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,242.9,5,0,70.441
CA-2016-169943,5/19/2016,Standard Class,BN-11515,Bradley Nguyen,Consumer,New York,East,Office Supplies,Storage,Safco Industrial Wire Shelving System,454.9,5,0,0
CA-2016-169943,5/19/2016,Standard Class,BN-11515,Bradley Nguyen,Consumer,New York,East,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,35.92,4,0,15.0864
CA-2016-169943,5/19/2016,Standard Class,BN-11515,Bradley Nguyen,Consumer,New York,East,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",39.76,8,0,12.3256
CA-2016-169943,5/19/2016,Standard Class,BN-11515,Bradley Nguyen,Consumer,New York,East,Office Supplies,Binders,Recycled Easel Ring Binders,47.744,4,0.2,14.92
US-2015-123218,12/20/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,Illinois,Central,Technology,Phones,Apple iPhone 5C,159.984,2,0.2,11.9988
US-2015-123218,12/20/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,Illinois,Central,Technology,Accessories,Logitech G600 MMO Gaming Mouse,255.968,4,0.2,51.1936
US-2015-123218,12/20/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,Illinois,Central,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",359.058,3,0.3,-71.8116
CA-2015-127453,12/19/2015,First Class,JK-15370,Jay Kimmel,Consumer,Pennsylvania,East,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,434.352,3,0.2,43.4352
CA-2015-127453,12/19/2015,First Class,JK-15370,Jay Kimmel,Consumer,Pennsylvania,East,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552,2,0.2,0.444
CA-2015-127453,12/19/2015,First Class,JK-15370,Jay Kimmel,Consumer,Pennsylvania,East,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,88.832,4,0.2,7.7728
US-2017-164056,4/29/2017,Second Class,FM-14215,Filia McAdams,Corporate,Ohio,East,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1048.35,5,0.4,-69.89
CA-2016-106894,2/07/2016,Same Day,CA-12265,Christina Anderson,Consumer,Virginia,South,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100,4,0,21
CA-2016-106894,2/07/2016,Same Day,CA-12265,Christina Anderson,Consumer,Virginia,South,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,7.83,3,0,3.6018
CA-2014-125136,9/28/2014,Standard Class,KD-16495,Keith Dawkins,Corporate,North Carolina,South,Office Supplies,Paper,White GlueTop Scratch Pads,96.256,8,0.2,31.2832
CA-2014-125136,9/28/2014,Standard Class,KD-16495,Keith Dawkins,Corporate,North Carolina,South,Office Supplies,Paper,Xerox 195,10.688,2,0.2,3.7408
US-2016-131149,7/10/2016,Standard Class,LH-17155,Logan Haushalter,Consumer,Texas,Central,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.804
US-2016-131149,7/10/2016,Standard Class,LH-17155,Logan Haushalter,Consumer,Texas,Central,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24,4,0.2,17.352
CA-2017-101483,7/29/2017,Second Class,AG-10675,Anna Gayman,Consumer,North Carolina,South,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,0.2,6.534
CA-2017-101483,7/29/2017,Second Class,AG-10675,Anna Gayman,Consumer,North Carolina,South,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,5,0.2,1.375
CA-2017-101483,7/29/2017,Second Class,AG-10675,Anna Gayman,Consumer,North Carolina,South,Office Supplies,Art,Newell 322,4.368,3,0.2,0.3822
CA-2015-130204,9/03/2015,Standard Class,DB-13120,David Bremer,Corporate,California,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44,3,0,8.4888
CA-2015-130204,9/03/2015,Standard Class,DB-13120,David Bremer,Corporate,California,West,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9,2,0,3.401
CA-2015-130204,9/03/2015,Standard Class,DB-13120,David Bremer,Corporate,California,West,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",129.45,5,0,46.602
CA-2014-110527,8/09/2014,Standard Class,ED-13885,Emily Ducich,Home Office,California,West,Office Supplies,Labels,Avery 494,20.88,8,0,9.6048
CA-2017-152807,10/30/2017,Standard Class,MC-18100,Mick Crebagga,Consumer,Pennsylvania,East,Office Supplies,Paper,Xerox 231,20.736,4,0.2,7.2576
CA-2017-152807,10/30/2017,Standard Class,MC-18100,Mick Crebagga,Consumer,Pennsylvania,East,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",7.168,2,0.2,0.9856
CA-2017-152807,10/30/2017,Standard Class,MC-18100,Mick Crebagga,Consumer,Pennsylvania,East,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,11.168,2,0.2,-2.5128
CA-2017-152807,10/30/2017,Standard Class,MC-18100,Mick Crebagga,Consumer,Pennsylvania,East,Technology,Accessories,First Data FD10 PIN Pad,442.4,7,0.2,-55.3
CA-2014-133270,6/06/2014,First Class,BM-11785,Bryan Mills,Consumer,New York,East,Office Supplies,Art,Sanford Liquid Accent Highlighters,13.36,2,0,4.9432
CA-2016-155670,8/13/2016,Second Class,EM-14065,Erin Mull,Consumer,North Carolina,South,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,8,0.7,-8.2368
CA-2016-155670,8/13/2016,Second Class,EM-14065,Erin Mull,Consumer,North Carolina,South,Office Supplies,Paper,Easy-staple paper,10.272,3,0.2,3.21
US-2014-157406,4/25/2014,Standard Class,DA-13450,Dianna Arnett,Home Office,Texas,Central,Office Supplies,Paper,Xerox 1985,10.368,2,0.2,3.6288
US-2014-157406,4/25/2014,Standard Class,DA-13450,Dianna Arnett,Home Office,Texas,Central,Office Supplies,Art,12 Colored Short Pencils,6.24,3,0.2,0.546
CA-2015-139094,11/22/2015,Standard Class,MO-17800,Meg O'Connel,Home Office,Texas,Central,Furniture,Tables,Hon 2111 Invitation Series Straight Table,206.962,2,0.3,-32.5226
CA-2017-168837,10/14/2017,First Class,JW-15955,Joni Wasserman,Consumer,California,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,2,0,3.6894
CA-2017-116715,12/02/2017,First Class,VW-21775,Victoria Wilson,Corporate,California,West,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",559.62,9,0,151.0974
CA-2017-116715,12/02/2017,First Class,VW-21775,Victoria Wilson,Corporate,California,West,Office Supplies,Paper,Xerox 1940,109.92,2,0,53.8608
CA-2017-116715,12/02/2017,First Class,VW-21775,Victoria Wilson,Corporate,California,West,Office Supplies,Paper,Xerox 1962,8.56,2,0,3.852
CA-2015-135622,12/08/2015,Second Class,TT-21460,Tonja Turnell,Home Office,Texas,Central,Office Supplies,Paper,Xerox 1945,360.712,11,0.2,130.7581
CA-2015-135622,12/08/2015,Second Class,TT-21460,Tonja Turnell,Home Office,Texas,Central,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1718.4,6,0.2,150.36
US-2015-107349,7/13/2015,First Class,SL-20155,Sara Luxemburg,Home Office,Texas,Central,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,41.568,6,0.8,-66.5088
CA-2014-139017,5/11/2014,Standard Class,RM-19375,Raymond Messe,Consumer,Texas,Central,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,2,0.2,7.6154
CA-2014-141817,1/05/2014,Standard Class,MB-18085,Mick Brown,Consumer,Pennsylvania,East,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",19.536,3,0.2,4.884
CA-2015-130785,9/05/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,California,West,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",411.332,4,0.15,-4.8392
CA-2015-130785,9/05/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,California,West,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",28.752,6,0.2,9.7038
CA-2015-130785,9/05/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,California,West,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",293.199,3,0.15,-20.6964
CA-2016-110254,8/04/2016,Standard Class,ML-17755,Max Ludwig,Home Office,Virginia,South,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",35.06,2,0,10.518
CA-2016-110254,8/04/2016,Standard Class,ML-17755,Max Ludwig,Home Office,Virginia,South,Office Supplies,Labels,Avery 476,4.13,1,0,1.8998
CA-2016-110254,8/04/2016,Standard Class,ML-17755,Max Ludwig,Home Office,Virginia,South,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,109.8,9,0,46.116
CA-2016-110254,8/04/2016,Standard Class,ML-17755,Max Ludwig,Home Office,Virginia,South,Office Supplies,Labels,Avery 478,9.82,2,0,4.8118
US-2014-158057,3/22/2014,Standard Class,CC-12685,Craig Carroll,Consumer,North Carolina,South,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",7.644,4,0.7,-5.8604
US-2014-158057,3/22/2014,Standard Class,CC-12685,Craig Carroll,Consumer,North Carolina,South,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,51.465,5,0.7,-39.4565
CA-2017-146024,3/02/2017,Standard Class,SC-20770,Stewart Carmichael,Corporate,Texas,Central,Office Supplies,Supplies,Staple remover,6.976,4,0.2,-1.3952
CA-2017-146024,3/02/2017,Standard Class,SC-20770,Stewart Carmichael,Corporate,Texas,Central,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,12.222,7,0.8,-20.1663
CA-2016-129686,11/27/2016,Second Class,GG-14650,Greg Guthrie,Corporate,Illinois,Central,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",97.984,2,0.2,-24.496
CA-2016-129686,11/27/2016,Second Class,GG-14650,Greg Guthrie,Corporate,Illinois,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,62.4,6,0.2,19.5
CA-2014-118976,4/28/2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Maryland,East,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",20.86,2,0,9.387
CA-2014-118976,4/28/2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Maryland,East,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,497.61,9,0,129.3786
CA-2014-118976,4/28/2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Maryland,East,Office Supplies,Art,Blackstonian Pencils,5.34,2,0,1.4952
CA-2014-118976,4/28/2014,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Maryland,East,Office Supplies,Labels,Avery 488,3.15,1,0,1.512
CA-2015-105347,11/24/2015,Standard Class,DP-13000,Darren Powers,Consumer,California,West,Office Supplies,Paper,Xerox 1919,368.91,9,0,180.7659
CA-2015-105347,11/24/2015,Standard Class,DP-13000,Darren Powers,Consumer,California,West,Office Supplies,Art,Prang Colored Pencils,14.7,5,0,6.615
CA-2016-124667,11/11/2016,Standard Class,BD-11770,Bryan Davis,Consumer,New York,East,Technology,Accessories,Micropad Numeric Keypads,59.97,3,0,14.9925
CA-2016-124667,11/11/2016,Standard Class,BD-11770,Bryan Davis,Consumer,New York,East,Office Supplies,Storage,Safco Steel Mobile File Cart,83.36,1,0,20.84
CA-2015-111094,7/09/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,Massachusetts,East,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0,3.0268
CA-2015-111094,7/09/2015,Standard Class,CB-12535,Claudia Bergmann,Corporate,Massachusetts,East,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",122.94,3,0,59.0112
CA-2017-166317,9/22/2017,Standard Class,JE-15610,Jim Epp,Corporate,Wisconsin,Central,Office Supplies,Paper,Xerox 1940,219.84,4,0,107.7216
CA-2017-166317,9/22/2017,Standard Class,JE-15610,Jim Epp,Corporate,Wisconsin,Central,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0,9.816
CA-2017-166317,9/22/2017,Standard Class,JE-15610,Jim Epp,Corporate,Wisconsin,Central,Office Supplies,Binders,ACCOHIDE Binder by Acco,33.04,8,0,15.5288
CA-2017-166317,9/22/2017,Standard Class,JE-15610,Jim Epp,Corporate,Wisconsin,Central,Technology,Phones,AT&T CL82213,86.97,3,0,25.2213
CA-2015-154326,2/15/2015,Standard Class,RP-19855,Roy Phan,Corporate,Wisconsin,Central,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,134.97,3,0,64.7856
CA-2015-154326,2/15/2015,Standard Class,RP-19855,Roy Phan,Corporate,Wisconsin,Central,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,2,0,195.9944
CA-2015-154326,2/15/2015,Standard Class,RP-19855,Roy Phan,Corporate,Wisconsin,Central,Technology,Accessories,Maxell LTO Ultrium - 800 GB,139.95,5,0,26.5905
CA-2014-102008,9/30/2014,Standard Class,RA-19915,Russell Applegate,Consumer,New York,East,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,1,0,24.47
CA-2014-120474,12/01/2014,First Class,RP-19390,Resi Pölking,Consumer,Wisconsin,Central,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,0,673.8816
CA-2014-120474,12/01/2014,First Class,RP-19390,Resi Pölking,Consumer,Wisconsin,Central,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,4,0,12.5928
CA-2014-104773,12/08/2014,Standard Class,TB-21175,Thomas Boland,Corporate,Texas,Central,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416
CA-2016-140774,9/05/2016,Standard Class,BE-11455,Brad Eason,Home Office,Kansas,Central,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3,0,26.985
US-2017-139465,8/27/2017,First Class,MR-17545,Mathew Reese,Home Office,New York,East,Office Supplies,Storage,Iris Project Case,63.84,8,0,16.5984
US-2017-139465,8/27/2017,First Class,MR-17545,Mathew Reese,Home Office,New York,East,Technology,Phones,GE 30522EE2,347.97,3,0,100.9113
US-2017-139465,8/27/2017,First Class,MR-17545,Mathew Reese,Home Office,New York,East,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,37.008,6,0.2,11.565
CA-2016-100965,7/07/2016,Standard Class,RM-19375,Raymond Messe,Consumer,California,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",215.65,5,0,73.321
CA-2016-121034,8/08/2016,Second Class,JF-15565,Jill Fjeld,Consumer,Texas,Central,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.168,4,0.2,3.6296
CA-2016-121034,8/08/2016,Second Class,JF-15565,Jill Fjeld,Consumer,Texas,Central,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",53.952,3,0.2,17.5344
CA-2016-149461,11/13/2016,Standard Class,AS-10135,Adrian Shami,Home Office,Washington,West,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",4.18,1,0,1.5048
CA-2017-158379,9/22/2017,Second Class,JA-15970,Joseph Airdo,Consumer,Pennsylvania,East,Office Supplies,Binders,Clear Mylar Reinforcing Strips,5.607,1,0.7,-4.2987
CA-2017-158379,9/22/2017,Second Class,JA-15970,Joseph Airdo,Consumer,Pennsylvania,East,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4663.736,7,0.2,-1049.3406
